url,shared_count
https://www.gofundme.com/Help-MomsCancerFund?pc=tw_u,33
https://www.gofundme.com/j666z-say-no-to-cancer,33
https://www.gofundme.com/2ayd9ek,33
https://www.gofundme.com/f/protect-andy-ngo-fund?utm_source=twitter&utm_medium=social&utm_campaign=p_cp+share-sheet,32
https://www.gofundme.com/TheTrumpWall#,32
https://www.gofundme.com/du42xt-helping-a-homeless-veteran,32
https://www.gofundme.com/helping-hands-for-hulk-steve,32
https://www.gofundme.com/6yrd2t4?pc=ot_co_dashboard_a&rcid=a30f6b46b0d145aea4cecc339f54c80a,32
https://www.gofundme.com/f/tiffany039s-funeral-loan,31
http://Gofundme.com/helping-to-tread-water,31
https://www.gofundme.com/f/build-45,31
https://www.gofundme.com/HeartofAfatherof7,31
https://www.gofundme.com/help-for-baby-bella?pc=tw_u,31
https://www.gofundme.com/6f7n9wg?pc=tw_dn_cpgntopnavlarge_r&rcid=r01-154249933054-f0c09963844c4749,31
https://www.gofundme.com/robson-ranch,31
https://www.gofundme.com/peterstrzok,31
https://www.gofundme.com/our-loyal-patriot-friend-michelle-has-been-stabbed?utm_source=facebook&utm_medium=social&utm_campaign=fb_co_shareflow_m,31
https://www.gofundme.com/helpdankillcancer?pc=tw_dn_cpgntopnavlarge_r&rcid=r01-15199687634-abfac52b9aef48e8,30
https://www.gofundme.com/HELPis4LeggedWord?pc=tw_u,30
https://www.gofundme.com/combatradioxmas6,30
https://www.gofundme.com/bfu2sd-just-trying-to-make-it,30
https://www.gofundme.com/TheTrumpWall?pc=fb_dn_postdonate_r,30
https://www.gofundme.com/we-need-to-buy-and-shutdown-facebook,30
"https://www.gofundme.com/una-protesis-para-heidy?pc=tw_dn_cpgnsharemore_r&rcid=r01-1557879829,03-750789e54ba9484e",29
https://www.gofundme.com/zukez-help-john-survive,29
https://www.gofundme.com/please-help-my-family-lay-our-father-to-rest?pc=tw_dn_cpgnsharemore_r&rcid=r01-154378242304-470fdfad08994032,29
https://www.gofundme.com/buy-the-panthers-and-maga,29
http://gofundme.com/Shawn-brooks-legal-Action-fund,29
https://www.gofundme.com/f/helping-at-a-cost-aka-brave,29
https://www.gofundme.com/ChiProject,29
https://www.gofundme.com/e889q9-help-a-disabled-vet-save-his-home&rcid=r01-153495603219-8e020eb5f13c46bf&pc=em_co_campmgmt_w,29
https://www.gofundme.com/1nk4dri0hc,29
https://www.gofundme.com/TheTrumpWall?fbclid=IwAR2L83SNRVw2dPWMuMNI2IoqqRHLwoJnWTPDIGh6KNMgGEUo2bNWXQncSZQ,28
https://www.gofundme.com/help-with-the-costs-of-cancer,28
https://www.gofundme.com/fhfy64-homes-for-vets?pc=tw_co_share_w&rcid=r01-155805745259-347dba764b9f44a0,28
https://www.gofundme.com/a-soldiers039-call-to-the-american-people&rcid=r01-155875708164-813a1296711747fb&pc=ot_co_campmgmt_w,28
https://www.gofundme.com/savingsantaorg,28
https://www.gofundme.com/ykv9b-out-of-work-veteran,28
https://www.gofundme.com/TheTrumpWall?pc=tw_dn_cpgntopnavlarge_r&rcid=r01-154528962694-4a5aab483bbb4dde,27
https://www.gofundme.com/f/kristi039s-brain-surgery?utm_medium=social&utm_source=twitter&utm_campaign=p_na+share-sheet&pc_code=tw_co_dashboard_a&rcid=72acb5e806a14f93b8289cc91ff57bd9,27
http://gofundme.com/fightingstage4cancer,27
http://gofundme.com/peace-love-happiness-god-bless-us,27
https://www.gofundme.com/help-christine-blasey-ford,27
http://Gofundme.com/thetrumpWall,27
https://www.gofundme.com/helping-hands-for-hulk-steve?pc=tw_u,26
https://www.gofundme.com/TheTrumpWall?pc=fb_dn_cpgnsharebartop_r&rcid=r01-154524389932-ec62edbae2d24bcc&utm_source=facebook&utm_medium=social&utm_campaign=fb_dn_cpgnsharebartop_r#,26
https://www.gofundme.com/hqjupj-michael-cohen-truth-fund,26
https://www.gofundme.com/i-will-be-homeless-if-i-don039t-want-pay-rent-please&rcid=r01-154522782883-5ed8c1ed7d374a6f&pc=ot_co_campmgmt_w,26
https://www.gofundme.com/help-adam-bring-attention-to-grifters,26
http://gofundme.com/66kkyw8,26
https://www.gofundme.com/f/nicola-hanson039s-libel-lawsuit-vs-toronto-star,26
https://www.gofundme.com/q92d8-help-me-get-my-life-back,25
https://www.gofundme.com/kzuna-help-elizabeth,25
https://www.gofundme.com/please-help-veteran-with-child-support?pc=ot_co_dashboard_a&rcid=fbedfa93ff4546cdb6664c40788d4ac1,25
https://www.gofundme.com/thetrumpWall,25
https://www.gofundme.com/t8vfjrek,25
https://www.gofundme.com/78h68-25000,25
https://www.gofundme.com/profile/brian-cates-5hrqf,25
http://www.gofundme.com/ksr3s7mc,25
https://www.gofundme.com/z32rk-border-wall-funding?pc=tw_dn_cpgntopnavlarge_r&rcid=r01-154473828394-e97a17626dc747d4,25
http://www.gofundme.com/WTKcampaign,24
https://www.gofundme.com/aaron-wolf-family-memorial-fund?pc=tw_dn_cpgntopnavlarge_r&rcid=r01-156027463342-4ffa9513734846cf,24
https://www.gofundme.com/a-soldiers039-call-to-the-american-people&rcid=r01-15561250306-3a2aa75f89a94a42&pc=ot_co_campmgmt_w,24
https://www.gofundme.com/pbnhr-help-a-vet,24
https://www.gofundme.com/n24huj-service-dog-for-my-dad?member=&utm_source=twilio&utm_medium=sms&utm_campaign=contacts-v2-invite-to-donate,24
https://www.gofundme.com/f89y97-i-just-need-help,24
http://Gofundme.com,24
https://www.gofundme.com/f/3qjux-uniforms-and-school-supplies?utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&rcid=83859168abec4db2bc7858290bd31d4e,24
https://www.gofundme.com/aqa4f-recovering-from-identity-theft,23
https://www.gofundme.com/let039s-do-this-right,23
https://www.gofundme.com/need-help-getting-our-son-the-right-therapy,23
https://www.gofundme.com/1m4az2hg80,23
https://www.gofundme.com/stop-india-first,23
https://www.gofundme.com/purvis-funding,23
http://Gofundme.com/Thetrumpwall,23
https://www.gofundme.com/6thnsuw,23
https://www.gofundme.com/2437xzg,23
https://www.gofundme.com/one-last-time-family-happiness,23
https://www.gofundme.com/2459kx8?pc=tw_u,23
https://www.gofundme.com/6dv0p0o?pc=tw_dn_cpgnsharemore_r&rcid=r01-154194500974-e2a9bfcd9060440e,23
https://www.gofundme.com/kristi039s-brain-surgery?utm_medium=social&utm_source=twitter&utm_campaign=p_na+share-sheet&pc_code=tw_co_dashboard_a&rcid=72acb5e806a14f93b8289cc91ff57bd9,23
https://www.gofundme.com/f/patriot-fund-for-terrence-k-williams-wterrence,23
https://www.gofundme.com/princess-warror-paiges-battle&rcid=r01-153032049897-aa970829a5f54110&pc,23
https://www.gofundme.com/remembering-the-life-of-our-father,23
https://www.gofundme.com/f/jarheads-mc-victims-and-families-support?fbclid=IwAR1KMyg-CnKIK9Nq5-CnsTwKc8P7i0C5oZ57HpcSA_0zYYh8YFgFXbLR870,23
https://www.gofundme.com/help-me-fight-climate-change-in-the-arctic,23
https://www.gofundme.com/extrem-starke-depresionen-nach-schicksalsschlagen,23
https://www.gofundme.com/muaythaiboxing,23
https://www.gofundme.com/f/ayudame-a-no-perder-la-pierna,23
https://www.gofundme.com/disabled-veteran-graphic-designphotography-fund,23
https://www.gofundme.com/f/supportsvetlanalokhova&rcid=r01-156060263888-d7cb7bce9a944d3b&pc=ot_co_campmgmt_w,23
https://www.gofundme.com/khalsa-recovery-and-treatment-centers,23
https://www.gofundme.com/foldable-four-bag-filler,23
https://www.gofundme.com/TheTrumpWall?utm_source=internal&utm_medium=email&utm_content=campaign_title&utm_campaign=donation_receiptv5,23
https://www.gofundme.com/yourvoiceamericafans,23
https://www.gofundme.com/xmk2p-build-the-wall,22
https://www.gofundme.com/tree-of-life-synagogue-shooting,22
https://www.gofundme.com/spinal-cord-injury-and-broken-back,22
https://www.gofundme.com/las-vegas-city-council-campaign,22
https://www.gofundme.com/thetrumpwall?fbclid=IwAR2UCCu4ZmtNLLkQf7yoKbeLVOCEX1rYoerw3gSscOGKt6WjFi_65lq-kN0,22
https://www.gofundme.com/david-hogg-college,22
https://www.gofundme.com/f/1on70q1ks0?sharetype=teams&member=2495796&utm_medium=social&utm_source=twitter&utm_campaign=p_na+share-sheet&pc_code=tw_co_dashboard_a&rcid=5285f664f6c24c6398ac4aeeaad5e42a,22
https://www.gofundme.com/a-plea-2-help-start-a-living-facility-4-autistics?utm_source=customer&utm_medium=copy_link&utm_campaign=p_lico+print-sign,22
https://www.gofundme.com/olivia-urgently-needs-surgery,22
https://www.gofundme.com/ladders-to-get-over-trump039s-wall,22
https://www.gofundme.com/help-brian-quit-his-night-job,22
https://www.gofundme.com/3fwuk7-help-us-get-home,22
https://www.gofundme.com/be-a-part-ofmackays-heroes-help-him-walk-again,22
https://www.gofundme.com/save-the-brazos-river,22
http://gofundme.com/CatholicPriest,22
https://www.gofundme.com/n5vqz-help-with-medical-expenses?pc=tw_dn_cpgnsharemore_r&rcid=r01-154206851367-a1a243fa62f24e65,22
https://www.gofundme.com/One-human-family-one-world-Yemen?pc=tw_u,22
https://support.gofundme.com/hc/en-us/requests/new?ticket_form_id=360000279271,22
https://www.gofundme.com/a-soldiers039-call-to-the-american-people&rcid=r01-155707517407-bc0cba38456649df&pc=ot_co_campmgmt_w,21
https://www.gofundme.com/6tsuv6w,21
http://Gofundme.com/h2hv-border-reliefmigrant-help,21
https://www.gofundme.com/hfcjun-malta-mission-trip,21
https://www.gofundme.com/I-have-Muscular-myopathy,21
https://www.gofundme.com/katys-dream-come-true,21
https://www.gofundme.com/rmjtv-legal-fees,21
https://www.gofundme.com/help-the-magnanimous-latifas-knee?pc=tw_dn_cpgnsharemore_r&rcid=r01-153963420692-378f39beae0d4e47,21
https://www.gofundme.com/profile/raymond-recker-mwizg,21
